fecha,año,mes,distrito,archivo_fuente,relacionadas_con_personas,relacionadas_con_patrimonio,por_tenencia_armas,por_tenencia_drogas,por_consumo_drogas,personas_detenidas,accidentes_con_victimas,accidentes_sin_victimas,infracciones_alcohol_adultos,infracciones_alcohol_menores
2019-10-31,2019,10,MORATALAZ,212616-76-policia-estadisticas.xlsx,8.0,3.0,1.0,9.0,0.0,0.0,3.0,2.0,4.0,0.0
2019-10-31,2019,10,PUENTE DE VALLECAS,212616-76-policia-estadisticas.xlsx,23.0,13.0,19.0,142.0,10.0,100.0,7.0,24.0,62.0,0.0
2019-10-31,2019,10,RETIRO,212616-76-policia-estadisticas.xlsx,0.0,4.0,0.0,8.0,2.0,8.0,7.0,2.0,3.0,0.0
2019-10-31,2019,10,SALAMANCA,212616-76-policia-estadisticas.xlsx,5.0,7.0,0.0,20.0,0.0,15.0,4.0,10.0,12.0,0.0
2019-10-31,2019,10,SAN BLAS - CANILLEJAS,212616-76-policia-estadisticas.xlsx,14.0,19.0,2.0,6.0,2.0,32.0,5.0,7.0,16.0,1.0
2019-10-31,2019,10,SIN DISTRITO ASIGNADO,212616-76-policia-estadisticas.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-31,2019,10,TETUÁN,212616-76-policia-estadisticas.xlsx,15.0,4.0,1.0,7.0,4.0,21.0,2.0,11.0,26.0,0.0
2019-10-31,2019,10,USERA,212616-76-policia-estadisticas.xlsx,17.0,10.0,0.0,21.0,3.0,14.0,1.0,7.0,45.0,0.0
2019-10-31,2019,10,VICÁLVARO,212616-76-policia-estadisticas.xlsx,4.0,2.0,0.0,5.0,0.0,4.0,0.0,5.0,11.0,0.0
2019-10-31,2019,10,VILLA DE VALLECAS,212616-76-policia-estadisticas.xlsx,10.0,9.0,2.0,4.0,1.0,6.0,1.0,9.0,4.0,0.0
2019-10-31,2019,10,VILLAVERDE,212616-76-policia-estadisticas.xlsx,11.0,24.0,2.0,25.0,2.0,10.0,3.0,5.0,83.0,1.0
2019-11-30,2019,11,ARGANZUELA,212616-122-policia-estadisticas.xlsx,7.0,6.0,1.0,12.0,0.0,21.0,30.0,50.0,0.0,0.0
2019-11-30,2019,11,BARAJAS,212616-122-policia-estadisticas.xlsx,3.0,2.0,0.0,27.0,2.0,11.0,8.0,24.0,45.0,0.0
2019-11-30,2019,11,CARABANCHEL,212616-122-policia-estadisticas.xlsx,12.0,13.0,5.0,27.0,7.0,44.0,39.0,56.0,438.0,1.0
2019-11-30,2019,11,CENTRO,212616-122-policia-estadisticas.xlsx,29.0,112.0,0.0,198.0,111.0,190.0,47.0,62.0,1603.0,9.0
2019-11-30,2019,11,CHAMARTÍN,212616-122-policia-estadisticas.xlsx,5.0,7.0,1.0,36.0,43.0,20.0,45.0,58.0,169.0,0.0
2019-11-30,2019,11,CHAMBERÍ,212616-122-policia-estadisticas.xlsx,3.0,4.0,2.0,49.0,5.0,22.0,42.0,48.0,52.0,0.0
2019-11-30,2019,11,CIUDAD LINEAL,212616-122-policia-estadisticas.xlsx,7.0,13.0,2.0,17.0,1.0,31.0,40.0,66.0,104.0,0.0
2019-11-30,2019,11,FUENCARRAL - EL PARDO,212616-122-policia-estadisticas.xlsx,5.0,6.0,0.0,11.0,1.0,25.0,39.0,66.0,33.0,2.0
2019-11-30,2019,11,HORTALEZA,212616-122-policia-estadisticas.xlsx,1.0,5.0,3.0,17.0,4.0,32.0,19.0,36.0,34.0,0.0
2019-11-30,2019,11,LATINA,212616-122-policia-estadisticas.xlsx,7.0,10.0,1.0,21.0,1.0,36.0,32.0,46.0,314.0,1.0
2019-11-30,2019,11,MONCLOA - ARAVACA,212616-122-policia-estadisticas.xlsx,2.0,7.0,0.0,15.0,0.0,17.0,32.0,62.0,81.0,0.0
2019-11-30,2019,11,MORATALAZ,212616-122-policia-estadisticas.xlsx,1.0,5.0,1.0,9.0,0.0,11.0,18.0,19.0,12.0,0.0
2019-11-30,2019,11,PUENTE DE VALLECAS,212616-122-policia-estadisticas.xlsx,17.0,24.0,8.0,68.0,10.0,86.0,44.0,68.0,43.0,0.0
2019-11-30,2019,11,RETIRO,212616-122-policia-estadisticas.xlsx,2.0,6.0,0.0,6.0,2.0,7.0,51.0,43.0,9.0,0.0
2019-11-30,2019,11,SALAMANCA,212616-122-policia-estadisticas.xlsx,4.0,44.0,1.0,18.0,1.0,55.0,58.0,57.0,4.0,0.0
2019-11-30,2019,11,SAN BLAS - CANILLEJAS,212616-122-policia-estadisticas.xlsx,10.0,17.0,5.0,11.0,2.0,24.0,37.0,35.0,10.0,0.0
2019-11-30,2019,11,SIN DISTRITO ASIGNADO,212616-122-policia-estadisticas.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-30,2019,11,TETUÁN,212616-122-policia-estadisticas.xlsx,1.0,6.0,1.0,11.0,0.0,34.0,46.0,43.0,3.0,1.0
2019-11-30,2019,11,USERA,212616-122-policia-estadisticas.xlsx,3.0,7.0,3.0,4.0,3.0,17.0,26.0,44.0,125.0,0.0
2019-11-30,2019,11,VICÁLVARO,212616-122-policia-estadisticas.xlsx,1.0,3.0,2.0,15.0,0.0,8.0,14.0,19.0,6.0,0.0
2019-11-30,2019,11,VILLA DE VALLECAS,212616-122-policia-estadisticas.xlsx,7.0,15.0,1.0,10.0,0.0,17.0,13.0,21.0,8.0,0.0
2019-11-30,2019,11,VILLAVERDE,212616-122-policia-estadisticas.xlsx,8.0,12.0,1.0,12.0,0.0,25.0,25.0,30.0,136.0,1.0
2019-12-30,2019,12,ARGANZUELA,212616-63-policia-estadisticas.xlsx,15.0,36.0,2.0,18.0,1.0,29.0,31.0,39.0,27.0,0.0
2019-12-30,2019,12,BARAJAS,212616-63-policia-estadisticas.xlsx,4.0,2.0,0.0,8.0,2.0,12.0,23.0,33.0,0.0,0.0
2019-12-30,2019,12,CARABANCHEL,212616-63-policia-estadisticas.xlsx,16.0,10.0,1.0,23.0,6.0,51.0,52.0,55.0,91.0,4.0
2019-12-30,2019,12,CENTRO,212616-63-policia-estadisticas.xlsx,50.0,98.0,2.0,132.0,55.0,135.0,72.0,56.0,1107.0,6.0
2019-12-30,2019,12,CHAMARTÍN,212616-63-policia-estadisticas.xlsx,6.0,14.0,0.0,23.0,4.0,33.0,72.0,83.0,146.0,11.0
2019-12-30,2019,12,CHAMBERÍ,212616-63-policia-estadisticas.xlsx,10.0,11.0,1.0,27.0,4.0,31.0,55.0,54.0,167.0,11.0
2019-12-30,2019,12,CIUDAD LINEAL,212616-63-policia-estadisticas.xlsx,24.0,19.0,1.0,22.0,3.0,38.0,41.0,65.0,61.0,4.0
2019-12-30,2019,12,FUENCARRAL - EL PARDO,212616-63-policia-estadisticas.xlsx,5.0,4.0,1.0,28.0,3.0,18.0,41.0,48.0,20.0,2.0
2019-12-30,2019,12,HORTALEZA,212616-63-policia-estadisticas.xlsx,8.0,20.0,5.0,18.0,9.0,13.0,36.0,36.0,15.0,0.0
2019-12-30,2019,12,LATINA,212616-63-policia-estadisticas.xlsx,8.0,8.0,2.0,19.0,1.0,25.0,49.0,50.0,146.0,4.0
2019-12-30,2019,12,MONCLOA - ARAVACA,212616-63-policia-estadisticas.xlsx,15.0,22.0,0.0,7.0,1.0,26.0,43.0,55.0,207.0,6.0
2019-12-30,2019,12,MORATALAZ,212616-63-policia-estadisticas.xlsx,5.0,4.0,7.0,9.0,2.0,14.0,17.0,31.0,65.0,4.0
2019-12-30,2019,12,PUENTE DE VALLECAS,212616-63-policia-estadisticas.xlsx,14.0,30.0,11.0,105.0,14.0,83.0,52.0,71.0,197.0,5.0
2019-12-30,2019,12,RETIRO,212616-63-policia-estadisticas.xlsx,10.0,9.0,5.0,8.0,0.0,18.0,46.0,34.0,89.0,3.0
2019-12-30,2019,12,SALAMANCA,212616-63-policia-estadisticas.xlsx,10.0,33.0,1.0,82.0,7.0,60.0,65.0,75.0,120.0,9.0
2019-12-30,2019,12,SAN BLAS - CANILLEJAS,212616-63-policia-estadisticas.xlsx,12.0,19.0,4.0,18.0,0.0,37.0,46.0,58.0,114.0,5.0
2019-12-30,2019,12,SIN DISTRITO ASIGNADO,212616-63-policia-estadisticas.xlsx,141.0,136.0,6.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0
2019-12-30,2019,12,TETUÁN,212616-63-policia-estadisticas.xlsx,31.0,19.0,4.0,33.0,3.0,47.0,50.0,48.0,296.0,7.0
2019-12-30,2019,12,USERA,212616-63-policia-estadisticas.xlsx,22.0,29.0,2.0,24.0,1.0,34.0,35.0,39.0,183.0,1.0
2019-12-30,2019,12,VICÁLVARO,212616-63-policia-estadisticas.xlsx,0.0,3.0,0.0,11.0,0.0,4.0,14.0,8.0,45.0,1.0
2019-12-30,2019,12,VILLA DE VALLECAS,212616-63-policia-estadisticas.xlsx,17.0,17.0,2.0,22.0,97.0,40.0,22.0,26.0,46.0,1.0
2019-12-30,2019,12,VILLAVERDE,212616-63-policia-estadisticas.xlsx,12.0,26.0,2.0,26.0,1.0,37.0,23.0,32.0,112.0,5.0
2020-01-29,2020,1,ARGANZUELA,212616-45-policia-estadisticas.xlsx,33.0,43.0,10.0,22.0,16.0,0.0,36.0,9.0,40.0,3.0
2020-01-29,2020,1,BARAJAS,212616-45-policia-estadisticas.xlsx,12.0,15.0,1.0,57.0,12.0,0.0,17.0,5.0,0.0,0.0
2020-01-29,2020,1,CARABANCHEL,212616-45-policia-estadisticas.xlsx,20.0,36.0,5.0,62.0,6.0,0.0,48.0,14.0,118.0,0.0
2020-01-29,2020,1,CENTRO,212616-45-policia-estadisticas.xlsx,63.0,109.0,8.0,166.0,72.0,0.0,66.0,17.0,1791.0,0.0
2020-01-29,2020,1,CHAMARTÍN,212616-45-policia-estadisticas.xlsx,8.0,13.0,6.0,26.0,4.0,0.0,62.0,5.0,42.0,6.0
2020-01-29,2020,1,CHAMBERÍ,212616-45-policia-estadisticas.xlsx,21.0,9.0,0.0,24.0,11.0,0.0,44.0,9.0,369.0,7.0
2020-01-29,2020,1,CIUDAD LINEAL,212616-45-policia-estadisticas.xlsx,67.0,19.0,6.0,80.0,5.0,0.0,61.0,8.0,144.0,0.0
2020-01-29,2020,1,FUENCARRAL - EL PARDO,212616-45-policia-estadisticas.xlsx,15.0,12.0,1.0,8.0,2.0,0.0,43.0,5.0,4.0,0.0
2020-01-29,2020,1,HORTALEZA,212616-45-policia-estadisticas.xlsx,15.0,25.0,6.0,21.0,4.0,0.0,41.0,5.0,18.0,0.0
2020-01-29,2020,1,LATINA,212616-45-policia-estadisticas.xlsx,12.0,26.0,1.0,11.0,2.0,0.0,41.0,12.0,204.0,2.0
2020-01-29,2020,1,MONCLOA - ARAVACA,212616-45-policia-estadisticas.xlsx,13.0,56.0,0.0,21.0,3.0,0.0,57.0,7.0,414.0,4.0
2020-01-29,2020,1,MORATALAZ,212616-45-policia-estadisticas.xlsx,3.0,11.0,3.0,25.0,0.0,0.0,31.0,3.0,65.0,5.0
2020-01-29,2020,1,OTRAS ZONAS,212616-45-policia-estadisticas.xlsx,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-29,2020,1,PUENTE DE VALLECAS,212616-45-policia-estadisticas.xlsx,89.0,72.0,23.0,70.0,4.0,0.0,60.0,14.0,214.0,0.0
2020-01-29,2020,1,RETIRO,212616-45-policia-estadisticas.xlsx,4.0,14.0,3.0,9.0,2.0,0.0,54.0,6.0,120.0,0.0
2020-01-29,2020,1,SALAMANCA,212616-45-policia-estadisticas.xlsx,7.0,32.0,6.0,48.0,8.0,0.0,58.0,20.0,146.0,2.0
2020-01-29,2020,1,SAN BLAS - CANILLEJAS,212616-45-policia-estadisticas.xlsx,11.0,25.0,5.0,29.0,5.0,0.0,46.0,5.0,122.0,0.0
2020-01-29,2020,1,TETUÁN,212616-45-policia-estadisticas.xlsx,12.0,23.0,5.0,39.0,10.0,0.0,49.0,6.0,530.0,9.0
2020-01-29,2020,1,USERA,212616-45-policia-estadisticas.xlsx,31.0,39.0,20.0,24.0,4.0,0.0,24.0,13.0,113.0,3.0
2020-01-29,2020,1,VICÁLVARO,212616-45-policia-estadisticas.xlsx,12.0,17.0,2.0,9.0,1.0,0.0,8.0,2.0,76.0,1.0
2020-01-29,2020,1,VILLA DE VALLECAS,212616-45-policia-estadisticas.xlsx,25.0,20.0,9.0,13.0,20.0,0.0,20.0,1.0,42.0,0.0
2020-01-29,2020,1,VILLAVERDE,212616-45-policia-estadisticas.xlsx,24.0,50.0,1.0,19.0,3.0,0.0,22.0,9.0,57.0,0.0
2020-02-28,2020,2,ARGANZUELA,212616-85-policia-estadisticas.xlsx,4.0,10.0,1.0,3.0,1.0,19.0,19.0,17.0,14.0,0.0
2020-02-28,2020,2,BARAJAS,212616-85-policia-estadisticas.xlsx,5.0,5.0,0.0,5.0,2.0,6.0,6.0,11.0,5.0,0.0
2020-02-28,2020,2,CARABANCHEL,212616-85-policia-estadisticas.xlsx,27.0,31.0,4.0,9.0,6.0,39.0,25.0,31.0,31.0,3.0
2020-02-28,2020,2,CENTRO,212616-85-policia-estadisticas.xlsx,19.0,43.0,17.0,32.0,8.0,97.0,19.0,20.0,117.0,1.0
2020-02-28,2020,2,CHAMARTÍN,212616-85-policia-estadisticas.xlsx,3.0,6.0,1.0,7.0,2.0,24.0,21.0,31.0,37.0,22.0
2020-02-28,2020,2,CHAMBERÍ,212616-85-policia-estadisticas.xlsx,4.0,13.0,3.0,7.0,2.0,8.0,11.0,27.0,53.0,3.0
2020-02-28,2020,2,CIUDAD LINEAL,212616-85-policia-estadisticas.xlsx,15.0,14.0,1.0,14.0,5.0,29.0,33.0,45.0,0.0,0.0
2020-02-28,2020,2,FUENCARRAL - EL PARDO,212616-85-policia-estadisticas.xlsx,4.0,10.0,0.0,10.0,1.0,7.0,18.0,30.0,41.0,8.0
2020-02-28,2020,2,HORTALEZA,212616-85-policia-estadisticas.xlsx,4.0,14.0,7.0,26.0,9.0,32.0,14.0,38.0,49.0,9.0
2020-02-28,2020,2,LATINA,212616-85-policia-estadisticas.xlsx,8.0,12.0,9.0,11.0,2.0,36.0,28.0,26.0,91.0,1.0
2020-02-28,2020,2,MONCLOA - ARAVACA,212616-85-policia-estadisticas.xlsx,23.0,17.0,0.0,4.0,3.0,7.0,18.0,41.0,25.0,0.0
2020-02-28,2020,2,MORATALAZ,212616-85-policia-estadisticas.xlsx,5.0,2.0,0.0,1.0,1.0,9.0,10.0,16.0,19.0,0.0
2020-02-28,2020,2,PUENTE DE VALLECAS,212616-85-policia-estadisticas.xlsx,25.0,29.0,3.0,8.0,0.0,48.0,21.0,43.0,21.0,0.0
2020-02-28,2020,2,RETIRO,212616-85-policia-estadisticas.xlsx,1.0,4.0,0.0,5.0,1.0,8.0,23.0,19.0,28.0,14.0
2020-02-28,2020,2,SALAMANCA,212616-85-policia-estadisticas.xlsx,3.0,49.0,0.0,11.0,0.0,47.0,34.0,44.0,8.0,6.0
2020-02-28,2020,2,SAN BLAS - CANILLEJAS,212616-85-policia-estadisticas.xlsx,11.0,9.0,3.0,11.0,1.0,38.0,39.0,29.0,15.0,0.0
2020-02-28,2020,2,SIN DISTRITO ASIGNADO,212616-85-policia-estadisticas.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,2020,2,TETUÁN,212616-85-policia-estadisticas.xlsx,14.0,13.0,1.0,3.0,6.0,18.0,8.0,26.0,53.0,1.0
2020-02-28,2020,2,USERA,212616-85-policia-estadisticas.xlsx,30.0,20.0,1.0,8.0,2.0,28.0,12.0,24.0,136.0,0.0
2020-02-28,2020,2,VICÁLVARO,212616-85-policia-estadisticas.xlsx,7.0,3.0,0.0,0.0,0.0,5.0,10.0,12.0,3.0,0.0
2020-02-28,2020,2,VILLA DE VALLECAS,212616-85-policia-estadisticas.xlsx,16.0,10.0,3.0,20.0,0.0,15.0,11.0,13.0,14.0,0.0
2020-02-28,2020,2,VILLAVERDE,212616-85-policia-estadisticas.xlsx,14.0,11.0,1.0,13.0,2.0,12.0,18.0,6.0,71.0,1.0
2020-03-29,2020,3,ARGANZUELA,212616-104-policia-estadisticas.xlsx,7.0,3.0,2.0,2.0,1.0,18.0,34.0,38.0,8.0,0.0
2020-03-29,2020,3,BARAJAS,212616-104-policia-estadisticas.xlsx,11.0,9.0,0.0,0.0,0.0,6.0,8.0,18.0,5.0,2.0
2020-03-29,2020,3,CARABANCHEL,212616-104-policia-estadisticas.xlsx,63.0,37.0,3.0,12.0,1.0,47.0,36.0,42.0,96.0,0.0
2020-03-29,2020,3,CENTRO,212616-104-policia-estadisticas.xlsx,45.0,118.0,6.0,106.0,22.0,167.0,44.0,26.0,317.0,1.0
2020-03-29,2020,3,CHAMARTÍN,212616-104-policia-estadisticas.xlsx,15.0,14.0,0.0,4.0,1.0,10.0,30.0,31.0,27.0,0.0
2020-03-29,2020,3,CHAMBERÍ,212616-104-policia-estadisticas.xlsx,9.0,6.0,0.0,19.0,1.0,12.0,32.0,18.0,33.0,0.0
2020-03-29,2020,3,CIUDAD LINEAL,212616-104-policia-estadisticas.xlsx,33.0,27.0,1.0,24.0,0.0,53.0,49.0,29.0,100.0,1.0
2020-03-29,2020,3,FUENCARRAL - EL PARDO,212616-104-policia-estadisticas.xlsx,9.0,7.0,4.0,8.0,0.0,30.0,26.0,28.0,25.0,3.0
2020-03-29,2020,3,HORTALEZA,212616-104-policia-estadisticas.xlsx,11.0,9.0,1.0,35.0,3.0,21.0,22.0,14.0,64.0,0.0
2020-03-29,2020,3,LATINA,212616-104-policia-estadisticas.xlsx,22.0,12.0,7.0,48.0,5.0,44.0,23.0,31.0,168.0,0.0
2020-03-29,2020,3,MONCLOA - ARAVACA,212616-104-policia-estadisticas.xlsx,27.0,4.0,0.0,2.0,6.0,17.0,28.0,35.0,20.0,0.0
2020-03-29,2020,3,MORATALAZ,212616-104-policia-estadisticas.xlsx,6.0,3.0,0.0,5.0,1.0,7.0,12.0,13.0,28.0,0.0
2020-03-29,2020,3,PUENTE DE VALLECAS,212616-104-policia-estadisticas.xlsx,52.0,35.0,9.0,32.0,4.0,113.0,31.0,48.0,154.0,2.0
2020-03-29,2020,3,RETIRO,212616-104-policia-estadisticas.xlsx,4.0,10.0,1.0,4.0,0.0,16.0,24.0,28.0,4.0,1.0
2020-03-29,2020,3,SALAMANCA,212616-104-policia-estadisticas.xlsx,7.0,31.0,5.0,12.0,2.0,50.0,35.0,31.0,0.0,1.0
2020-03-29,2020,3,SAN BLAS - CANILLEJAS,212616-104-policia-estadisticas.xlsx,15.0,17.0,1.0,5.0,3.0,28.0,25.0,42.0,45.0,5.0
2020-03-29,2020,3,SIN DISTRITO ASIGNADO,212616-104-policia-estadisticas.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-29,2020,3,TETUÁN,212616-104-policia-estadisticas.xlsx,17.0,13.0,1.0,9.0,0.0,32.0,25.0,28.0,17.0,0.0
2020-03-29,2020,3,USERA,212616-104-policia-estadisticas.xlsx,23.0,12.0,1.0,20.0,0.0,32.0,14.0,28.0,171.0,0.0
2020-03-29,2020,3,VICÁLVARO,212616-104-policia-estadisticas.xlsx,13.0,13.0,0.0,0.0,0.0,9.0,7.0,18.0,7.0,0.0
2020-03-29,2020,3,VILLA DE VALLECAS,212616-104-policia-estadisticas.xlsx,20.0,22.0,6.0,19.0,6.0,29.0,24.0,14.0,10.0,0.0
2020-03-29,2020,3,VILLAVERDE,212616-104-policia-estadisticas.xlsx,27.0,28.0,1.0,11.0,2.0,30.0,16.0,24.0,251.0,3.0
2020-04-28,2020,4,ARGANZUELA,212616-103-policia-estadisticas.xlsx,10.0,15.0,0.0,2.0,2.0,9.0,30.0,31.0,12.0,0.0
2020-04-28,2020,4,BARAJAS,212616-103-policia-estadisticas.xlsx,6.0,11.0,0.0,2.0,0.0,6.0,11.0,22.0,7.0,0.0
2020-04-28,2020,4,CARABANCHEL,212616-103-policia-estadisticas.xlsx,50.0,38.0,1.0,7.0,2.0,41.0,53.0,46.0,188.0,0.0
2020-04-28,2020,4,CENTRO,212616-103-policia-estadisticas.xlsx,66.0,119.0,3.0,188.0,33.0,196.0,58.0,59.0,633.0,1.0
2020-04-28,2020,4,CHAMARTÍN,212616-103-policia-estadisticas.xlsx,20.0,12.0,0.0,6.0,0.0,14.0,58.0,50.0,28.0,3.0
2020-04-28,2020,4,CHAMBERÍ,212616-103-policia-estadisticas.xlsx,20.0,10.0,1.0,13.0,1.0,18.0,35.0,45.0,16.0,4.0
2020-04-28,2020,4,CIUDAD LINEAL,212616-103-policia-estadisticas.xlsx,22.0,21.0,3.0,26.0,0.0,49.0,53.0,63.0,113.0,1.0
2020-04-28,2020,4,FUENCARRAL - EL PARDO,212616-103-policia-estadisticas.xlsx,8.0,6.0,3.0,9.0,4.0,23.0,37.0,44.0,14.0,0.0
2020-04-28,2020,4,HORTALEZA,212616-103-policia-estadisticas.xlsx,3.0,15.0,3.0,52.0,0.0,27.0,19.0,29.0,93.0,0.0
2020-04-28,2020,4,LATINA,212616-103-policia-estadisticas.xlsx,25.0,12.0,0.0,19.0,3.0,38.0,36.0,46.0,75.0,0.0
2020-04-28,2020,4,MONCLOA - ARAVACA,212616-103-policia-estadisticas.xlsx,22.0,9.0,1.0,8.0,0.0,19.0,29.0,37.0,1.0,0.0
2020-04-28,2020,4,MORATALAZ,212616-103-policia-estadisticas.xlsx,11.0,8.0,3.0,5.0,0.0,7.0,29.0,18.0,31.0,0.0
2020-04-28,2020,4,PUENTE DE VALLECAS,212616-103-policia-estadisticas.xlsx,59.0,27.0,5.0,34.0,2.0,84.0,48.0,50.0,155.0,2.0
2020-04-28,2020,4,RETIRO,212616-103-policia-estadisticas.xlsx,3.0,5.0,0.0,3.0,2.0,18.0,48.0,33.0,24.0,3.0
2020-04-28,2020,4,SALAMANCA,212616-103-policia-estadisticas.xlsx,12.0,32.0,0.0,17.0,2.0,39.0,60.0,69.0,2.0,1.0
2020-04-28,2020,4,SAN BLAS - CANILLEJAS,212616-103-policia-estadisticas.xlsx,35.0,20.0,1.0,13.0,1.0,31.0,43.0,32.0,30.0,1.0
2020-04-28,2020,4,SIN DISTRITO ASIGNADO,212616-103-policia-estadisticas.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-28,2020,4,TETUÁN,212616-103-policia-estadisticas.xlsx,7.0,18.0,2.0,23.0,3.0,35.0,35.0,36.0,11.0,0.0
2020-04-28,2020,4,USERA,212616-103-policia-estadisticas.xlsx,16.0,13.0,0.0,6.0,1.0,29.0,17.0,37.0,147.0,0.0
2020-04-28,2020,4,VICÁLVARO,212616-103-policia-estadisticas.xlsx,17.0,6.0,0.0,0.0,1.0,11.0,8.0,10.0,10.0,0.0
2020-04-28,2020,4,VILLA DE VALLECAS,212616-103-policia-estadisticas.xlsx,17.0,10.0,0.0,5.0,4.0,15.0,23.0,23.0,21.0,0.0
2020-04-28,2020,4,VILLAVERDE,212616-103-policia-estadisticas.xlsx,24.0,28.0,1.0,5.0,4.0,20.0,19.0,24.0,198.0,0.0
2020-05-28,2020,5,ARGANZUELA,212616-82-policia-estadisticas.xlsx,9.0,10.0,0.0,6.0,2.0,15.0,34.0,40.0,180.0,25.0
2020-05-28,2020,5,BARAJAS,212616-82-policia-estadisticas.xlsx,4.0,17.0,0.0,13.0,4.0,11.0,10.0,20.0,18.0,0.0
2020-05-28,2020,5,CARABANCHEL,212616-82-policia-estadisticas.xlsx,29.0,29.0,6.0,46.0,5.0,34.0,42.0,38.0,445.0,7.0
2020-05-28,2020,5,CENTRO,212616-82-policia-estadisticas.xlsx,36.0,100.0,5.0,44.0,4.0,154.0,35.0,45.0,604.0,1.0
2020-05-28,2020,5,CHAMARTÍN,212616-82-policia-estadisticas.xlsx,4.0,4.0,0.0,6.0,2.0,13.0,49.0,42.0,98.0,9.0
2020-05-28,2020,5,CHAMBERÍ,212616-82-policia-estadisticas.xlsx,7.0,12.0,2.0,14.0,2.0,33.0,49.0,24.0,127.0,6.0
2020-05-28,2020,5,CIUDAD LINEAL,212616-82-policia-estadisticas.xlsx,26.0,30.0,3.0,14.0,5.0,33.0,33.0,58.0,48.0,8.0
2020-05-28,2020,5,FUENCARRAL - EL PARDO,212616-82-policia-estadisticas.xlsx,11.0,8.0,5.0,39.0,4.0,17.0,48.0,37.0,400.0,6.0
2020-05-28,2020,5,HORTALEZA,212616-82-policia-estadisticas.xlsx,7.0,7.0,2.0,49.0,14.0,25.0,32.0,38.0,266.0,37.0
2020-05-28,2020,5,LATINA,212616-82-policia-estadisticas.xlsx,14.0,16.0,5.0,43.0,20.0,43.0,32.0,33.0,485.0,14.0
2020-05-28,2020,5,MONCLOA - ARAVACA,212616-82-policia-estadisticas.xlsx,10.0,22.0,1.0,25.0,4.0,19.0,33.0,45.0,300.0,5.0
2020-05-28,2020,5,MORATALAZ,212616-82-policia-estadisticas.xlsx,16.0,24.0,1.0,4.0,1.0,8.0,14.0,17.0,67.0,1.0
2020-05-28,2020,5,PUENTE DE VALLECAS,212616-82-policia-estadisticas.xlsx,29.0,29.0,12.0,32.0,4.0,87.0,38.0,49.0,311.0,1.0
2020-05-28,2020,5,RETIRO,212616-82-policia-estadisticas.xlsx,2.0,3.0,0.0,7.0,1.0,8.0,30.0,31.0,149.0,20.0
2020-05-28,2020,5,SALAMANCA,212616-82-policia-estadisticas.xlsx,7.0,51.0,1.0,21.0,3.0,48.0,60.0,58.0,42.0,2.0
2020-05-28,2020,5,SAN BLAS - CANILLEJAS,212616-82-policia-estadisticas.xlsx,22.0,19.0,6.0,28.0,9.0,18.0,51.0,28.0,87.0,8.0
2020-05-28,2020,5,SIN DISTRITO ASIGNADO,212616-82-policia-estadisticas.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-28,2020,5,TETUÁN,212616-82-policia-estadisticas.xlsx,24.0,19.0,1.0,9.0,3.0,26.0,34.0,34.0,190.0,1.0
2020-05-28,2020,5,USERA,212616-82-policia-estadisticas.xlsx,19.0,23.0,7.0,19.0,2.0,24.0,15.0,24.0,430.0,7.0
2020-05-28,2020,5,VICÁLVARO,212616-82-policia-estadisticas.xlsx,7.0,8.0,1.0,0.0,2.0,5.0,14.0,16.0,96.0,0.0
2020-05-28,2020,5,VILLA DE VALLECAS,212616-82-policia-estadisticas.xlsx,14.0,16.0,3.0,13.0,28.0,19.0,16.0,20.0,121.0,2.0
2020-05-28,2020,5,VILLAVERDE,212616-82-policia-estadisticas.xlsx,12.0,25.0,7.0,44.0,1.0,23.0,16.0,20.0,460.0,9.0
2020-06-27,2020,6,ARGANZUELA,212616-42-policia-estadisticas.xlsx,35.0,60.0,1.0,38.0,8.0,0.0,61.0,9.0,51.0,0.0
2020-06-27,2020,6,BARAJAS,212616-42-policia-estadisticas.xlsx,17.0,16.0,4.0,4.0,0.0,0.0,18.0,5.0,3.0,0.0
2020-06-27,2020,6,CARABANCHEL,212616-42-policia-estadisticas.xlsx,39.0,60.0,10.0,30.0,1.0,0.0,72.0,16.0,93.0,8.0
2020-06-27,2020,6,CENTRO,212616-42-policia-estadisticas.xlsx,60.0,183.0,9.0,270.0,85.0,0.0,68.0,18.0,1132.0,0.0
2020-06-27,2020,6,CHAMARTÍN,212616-42-policia-estadisticas.xlsx,11.0,30.0,5.0,16.0,2.0,0.0,59.0,9.0,46.0,4.0
2020-06-27,2020,6,CHAMBERÍ,212616-42-policia-estadisticas.xlsx,23.0,23.0,1.0,21.0,11.0,0.0,52.0,3.0,229.0,14.0
